GMT Time Correction = -28800
Lg20 (Basic Log) Log:
Rec #,Date ,Time,       IntTemp [C],       WetDryState
  15643,8/18/2012, 00:33:29,             11.97,                 1
  15644,8/18/2012, 00:33:59,             11.97,                 1
  15645,8/18/2012, 00:34:29,             11.97,                 0
  15646,8/18/2012, 00:34:59,             11.97,                 0
  15647,8/18/2012, 00:35:29,             11.97,                 0
  15648,8/18/2012, 00:35:59,             11.97,                 0
  15649,8/18/2012, 00:36:29,             11.97,                 0
  15650,8/18/2012, 00:36:59,             11.97,                 0
  15651,8/18/2012, 00:37:29,              6.44,                 0
  15652,8/18/2012, 00:37:59,              5.59,                 0
  15653,8/18/2012, 00:38:29,              4.80,                 0
  15654,8/18/2012, 00:38:59,              5.27,                 0
  15655,8/18/2012, 00:39:29,              5.22,                 0
  15656,8/18/2012, 00:39:59,              5.45,                 0
  15657,8/18/2012, 00:40:29,              5.45,                 0
  15658,8/18/2012, 00:40:59,              4.80,                 0
  15659,8/18/2012, 00:41:29,              5.27,                 0
  15660,8/18/2012, 00:41:59,              4.89,                 0
  15661,8/18/2012, 00:42:29,              5.13,                 0
  15662,8/18/2012, 00:42:59,              5.36,                 0
  15663,8/18/2012, 00:43:29,              4.80,                 0
  15664,8/18/2012, 00:43:59,              5.36,                 0
  15665,8/18/2012, 00:44:29,              5.45,                 0
  15666,8/18/2012, 00:44:59,              5.55,                 0
  15667,8/18/2012, 00:45:29,              5.55,                 0
  15668,8/18/2012, 00:45:59,              5.45,                 0
  15669,8/18/2012, 00:46:29,              5.78,                 0
  15670,8/18/2012, 00:46:59,              6.20,                 0
  15671,8/18/2012, 00:47:29,              5.83,                 0
  15672,8/18/2012, 00:47:59,              5.73,                 0
  15673,8/18/2012, 00:48:29,              6.91,                 0
  15674,8/18/2012, 00:48:59,              8.45,                 0
  15675,8/18/2012, 00:49:29,             10.00,                 0
  15676,8/18/2012, 00:49:59,             11.69,                 1
  15677,8/18/2012, 00:50:29,             11.97,                 1
  15678,8/18/2012, 00:50:59,             11.97,                 1
  15679,8/18/2012, 00:51:29,             11.97,                 0
  15680,8/18/2012, 00:51:59,              8.22,                 0
  15681,8/18/2012, 00:52:29,              8.92,                 0
  15682,8/18/2012, 00:52:59,             11.13,                 0
  15683,8/18/2012, 00:53:29,             11.97,                 1
  15684,8/18/2012, 00:53:59,             11.97,                 1
  15685,8/18/2012, 00:54:29,             11.97,                 1
  15686,8/18/2012, 00:54:59,             11.97,                 1
  15687,8/18/2012, 00:55:29,             11.97,                 1
  15688,8/18/2012, 00:55:59,             11.97,                 1
  15689,8/18/2012, 00:56:29,             11.97,                 1
  15690,8/18/2012, 00:56:59,             11.97,                 1
  15691,8/18/2012, 00:57:29,             11.97,                 0
  15692,8/18/2012, 00:57:59,              8.97,                 0
  15693,8/18/2012, 00:58:29,              7.52,                 0
  15694,8/18/2012, 00:58:59,              6.91,                 0
  15695,8/18/2012, 00:59:29,              6.81,                 0
  15696,8/18/2012, 00:59:59,              6.81,                 0
  15697,8/18/2012, 01:00:29,              6.86,                 0
  15698,8/18/2012, 01:00:59,              9.44,                 0
  15699,8/18/2012, 01:01:29,             11.97,                 0
  15700,8/18/2012, 01:01:59,             11.97,                 0
  15701,8/18/2012, 01:02:29,             11.97,                 0
  15702,8/18/2012, 01:02:59,             11.97,                 0
  15703,8/18/2012, 01:03:29,             11.97,                 1
  15704,8/18/2012, 01:03:59,             11.97,                 1
  15705,8/18/2012, 01:04:29,             11.97,                 1
  15706,8/18/2012, 01:04:59,             11.97,                 1
  15707,8/18/2012, 01:05:29,             11.97,                 1
  15708,8/18/2012, 01:05:59,             11.97,                 1
  15709,8/18/2012, 01:06:29,             11.97,                 1
  15710,8/18/2012, 01:06:59,             11.97,                 1
  15711,8/18/2012, 01:07:29,             11.97,                 1
  15712,8/18/2012, 01:07:59,             11.97,                 1
  15713,8/18/2012, 01:08:29,             11.97,                 1
  15714,8/18/2012, 01:08:59,             11.97,                 1
  15715,8/18/2012, 01:09:29,             11.97,                 1
  15716,8/18/2012, 01:09:59,             11.97,                 1
  15717,8/18/2012, 01:10:29,             11.97,                 1
  15718,8/18/2012, 01:10:59,             11.97,                 1
  15719,8/18/2012, 01:11:29,             11.97,                 1
  15720,8/18/2012, 01:11:59,             11.97,                 1
  15721,8/18/2012, 01:12:29,             11.97,                 1
  15722,8/18/2012, 01:12:59,             11.97,                 1
  15723,8/18/2012, 01:13:29,             11.97,                 1
  15724,8/18/2012, 01:13:59,             11.97,                 1
  15725,8/18/2012, 01:14:29,             11.97,                 0
  15726,8/18/2012, 01:14:59,             10.61,                 0
  15727,8/18/2012, 01:15:29,             11.45,                 0
  15728,8/18/2012, 01:15:59,             11.97,                 0
  15729,8/18/2012, 01:16:29,             11.97,                 0
  15730,8/18/2012, 01:16:59,             11.97,                 0
  15731,8/18/2012, 01:17:29,             11.97,                 0
  15732,8/18/2012, 01:17:59,             11.97,                 0
  15733,8/18/2012, 01:18:29,             11.97,                 0
  15734,8/18/2012, 01:18:59,             11.97,                 0
  15735,8/18/2012, 01:19:29,             11.97,                 0
  15736,8/18/2012, 01:19:59,             11.97,                 0
  15737,8/18/2012, 01:20:29,             11.97,                 0
  15738,8/18/2012, 01:20:59,             11.97,                 0
  15739,8/18/2012, 01:21:29,             11.97,                 0
  15740,8/18/2012, 01:21:59,             11.97,                 0
  15741,8/18/2012, 01:22:29,             11.97,                 0
  15742,8/18/2012, 01:22:59,             11.97,                 1
  15743,8/18/2012, 01:23:29,             11.97,                 1
  15744,8/18/2012, 01:23:59,             11.97,                 1
  15745,8/18/2012, 01:24:29,             11.97,                 1
  15746,8/18/2012, 01:24:59,             11.97,                 1
  15747,8/18/2012, 01:25:29,             11.97,                 1
  15748,8/18/2012, 01:25:59,             11.97,                 1
  15749,8/18/2012, 01:26:29,             11.97,                 1
  15750,8/18/2012, 01:26:59,             11.97,                 1
  15751,8/18/2012, 01:27:29,             11.97,                 1
  15752,8/18/2012, 01:27:59,             11.97,                 1
  15753,8/18/2012, 01:28:29,             11.97,                 1
  15754,8/18/2012, 01:28:59,             11.97,                 1
  15755,8/18/2012, 01:29:29,             11.97,                 1
  15756,8/18/2012, 01:29:59,             11.97,                 1
  15757,8/18/2012, 01:30:29,             11.97,                 1
  15758,8/18/2012, 01:30:59,             11.97,                 1
  15759,8/18/2012, 01:31:29,             11.97,                 1
  15760,8/18/2012, 01:31:59,             11.97,                 1
  15761,8/18/2012, 01:32:29,             11.97,                 1
  15762,8/18/2012, 01:32:59,             11.97,                 1
  15763,8/18/2012, 01:33:29,             11.97,                 1
  15764,8/18/2012, 01:33:59,             11.97,                 1
  15765,8/18/2012, 01:34:29,             11.97,                 1
  15766,8/18/2012, 01:34:59,             11.97,                 1
  15767,8/18/2012, 01:35:29,             11.97,                 1
  15768,8/18/2012, 01:35:59,             11.97,                 1
  15769,8/18/2012, 01:36:29,             11.97,                 1
  15770,8/18/2012, 01:36:59,             11.97,                 1
  15771,8/18/2012, 01:37:29,             11.97,                 1
  15772,8/18/2012, 01:37:59,             11.97,                 1
  15773,8/18/2012, 01:38:29,             11.97,                 1
  15774,8/18/2012, 01:38:59,             11.97,                 1
  15775,8/18/2012, 01:39:29,             11.97,                 1
  15776,8/18/2012, 01:39:59,             11.97,                 1
  15777,8/18/2012, 01:40:29,             11.97,                 1
  15778,8/18/2012, 01:40:59,             11.97,                 1
  15779,8/18/2012, 01:41:29,             11.97,                 1
  15780,8/18/2012, 01:41:59,             11.97,                 1
  15781,8/18/2012, 01:42:29,             11.97,                 1
  15782,8/18/2012, 01:42:59,             11.97,                 1
  15783,8/18/2012, 01:43:29,             11.97,                 1
  15784,8/18/2012, 01:43:59,             11.97,                 1
  15785,8/18/2012, 01:44:29,             11.97,                 1
  15786,8/18/2012, 01:44:59,             11.97,                 1
  15787,8/18/2012, 01:45:29,             11.97,                 1
  15788,8/18/2012, 01:45:59,             11.97,                 1
  15789,8/18/2012, 01:46:29,             11.97,                 1
  15790,8/18/2012, 01:46:59,             11.97,                 1
  15791,8/18/2012, 01:47:29,             11.97,                 1
  15792,8/18/2012, 01:47:59,             11.97,                 1
  15793,8/18/2012, 01:48:29,             11.97,                 1
  15794,8/18/2012, 01:48:59,             11.97,                 1
  15795,8/18/2012, 01:49:29,             11.97,                 1
  15796,8/18/2012, 01:49:59,             11.97,                 1
  15797,8/18/2012, 01:50:29,             11.97,                 1
  15798,8/18/2012, 01:50:59,             11.97,                 1
